x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.691,27,28.2,0,1,1.3,1995,1,0,4,1246
0.588,32,28.1,1,1,4.1,1991,1,0,2,1273
0.96,32,25.6,1,1,0.8,1991,0,1,2,1777
0.913,31,30.8,2,0,10.8,1992,1,1,3,1659
0.893,34,27.6,2,0,1.0,1988,1,1,0,1416
0.372,30,22.9,2,0,5.0,1992,0,0,1,1299
0.246,28,32.1,2,1,0.1,1995,0,1,2,1336
0.615,33,24.6,0,1,3.2,1989,1,1,2,1684
0.58,26,22.5,1,1,4.6,1996,1,0,1,1109
0.814,29,30.2,0,0,2.7,1993,1,0,1,1539
0.291,36,30.9,2,0,0.4,1986,0,1,1,1145
0.223,36,41.2,2,0,1.7,1986,0,0,1,1379
0.476,22,38.4,1,1,0.2,2000,1,1,0,1334
0.562,23,22.1,0,0,4.7,2000,1,0,2,1723
0.056,23,27.9,2,0,3.9,1999,1,1,0,1375
0.917,36,28.3,0,0,2.1,1986,0,1,1,1053
0.786,28,36.7,2,0,6.9,1995,0,0,1,1429
0.182,29,29.4,1,0,1.2,1993,1,1,2,1599
0.361,25,33.5,0,1,0.7,1998,0,1,2,1336
0.627,43,24.6,2,0,3.7,1979,0,1,0,474
0.172,30,29.5,2,0,2.0,1992,0,0,0,1123
0.012,25,19.7,2,0,5.6,1997,1,1,1,1352
0.456,36,30.9,0,0,3.9,1986,0,1,2,1275
0.41,24,22.3,2,0,0.0,1999,1,1,0,859
0.901,31,29.3,2,0,0.7,1992,1,1,3,1452
0.809,27,25.2,0,1,1.4,1995,1,0,2,1812
0.291,27,29.9,1,0,0.2,1995,0,1,0,1069
0.271,38,23.4,1,1,1.3,1984,1,1,3,1020
0.497,31,39.8,1,1,0.9,1992,0,0,3,1491
0.61,28,35.8,2,0,5.9,1994,0,1,2,1190
0.15,29,26.8,0,1,6.4,1994,1,0,3,1315
0.345,40,23.0,1,0,0.3,1982,1,1,1,1062
0.93,27,27.4,0,1,0.4,1995,0,1,1,1233
0.006,28,22.4,1,0,0.6,1994,1,0,5,1819
0.827,33,36.6,2,1,6.3,1989,1,1,0,1693
0.026,32,35.4,2,0,1.4,1990,1,1,0,1468
0.535,28,33.7,1,1,2.5,1994,1,0,1,1086
0.303,25,38.6,2,1,7.2,1998,1,0,4,1310
0.7,28,29.3,1,0,13.3,1995,1,1,0,1198
0.747,34,41.4,2,1,2.1,1988,1,0,1,1136
0.95,31,25.4,1,1,6.5,1992,1,0,1,1436
0.914,27,22.0,1,0,1.2,1996,1,1,2,1543
0.176,30,21.7,0,0,19.2,1993,1,0,3,1801
0.081,31,38.1,2,0,0.3,1991,1,1,1,1526
0.963,26,34.8,0,1,3.0,1996,1,1,2,1341
0.755,23,35.3,2,0,1.5,1999,1,1,3,1347
0.457,32,39.0,0,1,1.6,1991,1,1,1,1094
0.789,25,35.4,1,0,2.1,1998,0,0,3,1639
0.75,27,24.5,0,1,2.0,1995,0,0,2,1171
0.085,21,32.2,1,0,19.5,2001,0,1,2,1054
0.166,47,33.1,0,0,1.9,1976,1,1,0,693
0.43,35,30.2,0,0,8.9,1987,0,1,1,958
0.521,29,27.6,0,0,1.8,1993,0,1,3,1258
0.857,25,36.3,2,0,2.7,1997,1,0,0,1176
0.953,27,36.8,1,0,1.1,1995,1,0,1,1222
0.641,26,22.8,0,1,4.6,1997,1,0,2,1182
0.219,34,23.5,2,0,5.6,1988,1,0,2,1438
0.228,26,36.9,1,0,5.7,1997,1,1,3,1215
0.105,24,34.6,1,0,2.9,1999,1,0,5,1446
0.553,39,39.6,0,0,1.1,1984,0,1,0,563
0.515,23,19.9,0,1,1.4,2000,1,1,1,1438
0.604,37,31.0,0,1,0.1,1986,0,0,2,1221
0.735,29,24.2,0,1,9.0,1994,1,0,3,1217
0.547,29,37.2,1,1,4.3,1993,1,0,2,1659
0.513,28,29.1,1,1,5.0,1995,0,0,2,1464
0.402,27,34.8,0,0,5.2,1996,1,0,1,1462
0.378,38,27.0,1,1,0.7,1984,1,0,1,745
0.636,25,29.3,2,0,10.6,1998,1,1,2,1428
0.192,25,28.6,0,0,7.2,1998,0,1,1,1261
0.994,26,28.6,0,1,4.6,1997,1,0,1,912
0.036,31,25.2,1,1,4.0,1992,1,1,5,1742
0.766,28,35.6,2,0,0.5,1994,0,0,1,1458
0.508,27,39.1,0,0,2.0,1996,1,0,3,1633
0.893,21,37.1,1,1,2.5,2001,1,0,1,1025
0.271,21,25.5,1,0,16.2,2002,0,0,1,1181
0.868,29,29.7,1,0,19.8,1993,0,1,2,1233
0.002,21,31.1,1,0,3.7,2001,1,1,2,1134
0.41,31,30.0,1,1,0.1,1992,1,1,4,1916
0.594,25,30.1,1,0,0.5,1997,1,1,0,1381
0.609,33,34.6,0,0,2.1,1990,0,1,3,1281
0.504,31,32.2,1,0,2.5,1992,0,1,2,1345
0.416,28,27.1,2,0,4.5,1994,0,1,0,1391
0.004,27,26.6,0,1,6.6,1995,1,0,2,1426
0.998,31,29.8,0,0,0.4,1992,0,0,2,1512
0.512,26,11.3,2,0,12.0,1996,0,0,1,897
0.033,27,34.9,2,1,6.4,1996,0,1,3,1534
0.016,36,29.3,2,1,1.4,1987,1,1,3,1533
0.186,34,24.8,2,1,4.0,1989,1,1,2,1570
0.315,33,30.3,0,1,0.3,1990,1,1,2,1395
0.287,27,30.3,0,0,6.9,1995,1,1,1,1404
0.162,35,17.5,2,0,4.7,1987,1,1,2,1618
0.387,26,34.5,2,0,0.7,1996,1,1,6,1353
0.251,35,25.8,2,1,0.0,1988,1,1,0,1068
0.528,27,19.6,2,0,1.2,1996,0,1,1,1267
0.31,30,29.9,1,1,3.9,1992,1,1,0,1449
0.219,26,38.2,2,0,5.1,1996,1,0,5,1299
0.568,28,27.4,2,0,2.9,1994,1,1,3,1461
0.367,36,21.7,1,0,2.1,1986,1,1,2,1340
0.372,36,33.0,1,1,0.2,1987,0,1,4,1060
0.563,29,34.0,1,1,0.9,1994,0,1,3,1800
0.673,25,31.0,0,1,0.4,1998,1,1,5,1357
0.568,35,37.1,2,0,5.4,1987,1,1,4,1290
0.708,34,11.4,0,0,8.3,1988,1,1,1,1423
0.623,24,34.3,2,0,0.1,1999,1,0,1,1266
0.27,30,31.2,1,1,9.3,1992,1,1,1,1370
0.45,31,31.2,0,0,9.2,1992,1,1,1,1104
0.65,22,32.6,0,1,10.7,2000,1,0,4,836
0.554,26,17.4,0,0,0.3,1997,1,0,1,1078
0.198,25,42.2,1,1,3.6,1997,1,1,1,1365
0.401,32,20.1,0,0,2.6,1990,1,0,1,1471
0.84,28,19.9,0,0,0.6,1994,0,0,4,1425
0.335,36,32.4,1,0,5.3,1986,1,0,0,1309
0.796,22,33.6,1,0,1.0,2000,1,1,0,834
0.27,24,39.0,1,0,0.3,1999,1,1,0,1270
0.039,30,40.5,1,1,1.8,1992,0,1,4,1432
0.181,36,37.1,0,0,0.4,1986,1,1,1,1095
0.85,30,18.7,2,1,1.2,1992,1,1,4,1642
0.05,32,39.3,1,0,0.9,1990,0,0,5,1455
0.687,29,25.5,1,1,3.2,1993,1,0,1,1073
0.828,30,32.2,0,1,0.7,1992,0,1,4,1622
0.373,34,27.6,2,1,0.2,1989,1,0,4,1378
0.549,31,16.2,2,1,3.1,1991,1,1,5,1772
0.514,30,27.6,2,1,2.7,1993,0,1,2,1755
0.592,34,23.8,1,0,4.6,1989,1,0,4,1538
0.379,26,32.9,1,0,6.7,1997,0,1,2,1377
0.949,34,28.6,2,0,2.1,1988,0,1,3,1435
0.304,25,35.5,2,0,0.2,1998,0,1,5,1190
0.189,25,26.9,0,1,1.3,1997,1,1,2,1274
0.022,33,21.2,0,0,0.4,1989,1,1,2,1539
0.86,28,33.8,0,0,8.4,1995,0,1,1,1221
0.474,25,25.1,1,0,9.7,1998,1,0,2,1622
0.617,30,25.7,2,0,7.7,1992,1,0,3,1474
0.395,25,24.0,2,0,6.5,1997,1,1,2,1294
0.473,35,34.8,2,0,2.3,1987,1,0,1,1218
0.545,24,38.6,2,1,0.6,1998,0,1,0,1216
0.633,29,34.6,0,0,4.8,1993,1,1,3,1555
0.732,28,19.6,1,1,2.5,1995,1,1,4,1649
0.469,25,26.6,0,1,1.2,1998,1,0,0,1527
0.96,35,36.4,2,0,0.9,1987,0,0,3,1242
0.55,31,33.1,2,1,0.7,1991,1,0,2,1594
0.102,36,24.8,2,1,3.2,1987,0,1,5,1711
0.277,23,39.4,0,0,6.6,2000,0,1,1,1181
0.761,33,40.6,0,1,0.7,1989,1,1,2,1538
0.083,28,36.3,1,0,0.2,1995,0,1,1,1292
0.969,21,30.5,2,0,3.6,2002,1,1,0,578
0.264,31,36.3,2,1,1.4,1992,1,1,5,1664
0.431,39,35.8,1,0,2.7,1984,1,1,2,856
0.082,31,19.8,0,0,3.4,1991,1,0,1,1591
0.137,37,28.2,0,0,26.3,1985,0,1,1,1460
0.043,27,28.1,2,0,2.5,1996,0,1,2,1319
0.523,29,33.8,0,0,6.2,1993,1,0,0,1442
0.764,34,29.9,1,1,9.5,1989,1,1,4,1206
0.71,30,41.3,0,0,13.4,1993,1,1,1,1682
0.703,28,26.4,0,1,8.7,1995,1,1,2,1622
0.818,26,29.8,1,0,7.4,1996,1,0,3,1375
0.636,23,29.7,0,0,0.2,2000,1,1,2,1050
0.533,25,22.2,1,0,5.8,1998,1,1,1,1322
0.386,27,19.4,1,0,6.5,1996,0,1,3,1693
0.105,36,32.1,1,1,1.1,1986,0,0,2,1027
0.679,28,32.8,1,1,11.6,1994,0,0,3,1066
0.551,27,31.8,0,1,13.8,1996,0,1,2,1590
0.217,31,33.8,2,1,15.9,1991,0,0,1,1459
0.031,33,36.5,2,1,2.0,1990,1,0,1,1263
0.957,30,35.1,1,1,11.1,1993,1,0,1,1702
0.784,27,36.1,2,1,3.9,1995,1,1,1,1238
0.606,27,43.0,0,0,6.8,1995,1,1,4,1567
0.619,29,26.7,1,1,6.6,1994,1,1,2,1938
0.287,33,21.5,2,1,0.1,1990,0,1,3,2022
0.321,30,24.3,1,0,0.5,1992,0,0,3,1708
0.755,29,32.9,0,0,6.7,1994,0,1,3,1542
0.339,28,41.1,2,1,2.2,1995,0,1,1,1209
0.869,31,35.2,0,0,1.6,1992,1,1,4,1479
0.068,23,28.7,1,1,0.6,1999,1,1,2,1631
0.319,27,22.8,2,1,0.1,1995,1,0,0,1117
0.962,37,22.7,1,0,10.1,1985,1,1,1,947
0.637,22,40.3,0,0,8.4,2001,1,1,2,875
0.13,25,17.5,1,0,2.9,1997,1,0,1,1444
0.703,37,39.2,2,0,4.1,1985,1,1,1,1364
0.589,36,32.9,1,1,1.4,1986,0,1,1,1311
0.106,23,27.6,0,1,4.0,2000,0,0,1,1241
0.439,32,21.6,2,1,13.0,1991,1,1,0,1454
0.594,37,29.1,1,0,11.8,1986,0,1,2,1486
0.204,23,38.9,0,1,2.0,1999,0,1,1,820
0.724,30,28.4,1,1,0.1,1993,0,0,2,1500
0.556,40,33.8,0,1,2.6,1983,0,0,3,861
0.95,38,22.2,0,1,12.4,1984,1,1,1,1404
0.061,35,46.5,1,0,11.5,1987,0,1,2,1023
0.194,36,36.8,1,0,2.6,1987,1,1,1,1287
0.584,33,41.6,1,1,5.3,1989,0,0,3,1051
0.57,33,26.2,2,0,0.9,1990,1,0,1,1520
0.09,27,25.2,2,0,2.4,1996,1,0,1,1402
0.755,24,46.7,0,0,0.1,1998,0,0,1,1114
0.695,28,38.5,0,0,5.2,1995,1,1,1,1382
0.377,27,24.0,1,1,0.2,1996,1,0,2,1931
0.943,29,22.9,1,1,4.7,1993,1,1,0,1340
0.166,38,35.1,0,1,6.3,1985,1,1,3,1469
0.206,22,38.6,2,0,10.5,2000,1,1,2,1243
0.039,33,31.9,0,0,7.6,1989,0,1,1,1571
0.372,29,27.7,1,0,8.9,1993,1,1,0,1806
0.69,31,34.4,2,0,0.4,1992,1,0,2,1735
0.401,26,26.7,1,0,7.0,1997,1,1,1,1135
0.149,33,26.8,2,1,6.0,1990,0,0,2,1372
0.029,28,33.8,1,0,5.9,1994,1,1,0,1451
0.84,35,22.6,0,1,1.6,1987,1,0,2,1328
0.579,27,30.7,1,1,1.7,1996,1,1,2,1370
0.38,34,27.2,0,1,0.6,1989,1,1,1,1784
0.309,33,31.8,0,1,5.4,1990,1,0,3,1315
0.642,30,35.9,1,0,8.6,1993,1,1,2,1508
0.667,23,27.6,0,0,4.8,2000,1,1,3,868
0.205,26,26.8,2,1,7.8,1996,0,0,1,1247
0.879,27,35.4,1,1,2.6,1996,0,0,4,1387
0.649,30,26.4,2,0,8.6,1992,1,1,3,1684
0.23,26,42.3,2,1,4.1,1997,1,0,3,1364
0.8,25,30.1,0,1,3.7,1997,1,1,3,1880
0.611,32,25.1,0,0,9.6,1991,1,0,3,1214
0.893,37,28.9,1,1,0.6,1985,1,0,2,1383
0.315,28,24.4,2,0,13.5,1995,1,0,2,1661
0.619,35,32.3,1,0,6.4,1987,1,1,2,976
0.466,30,29.5,1,0,1.3,1992,1,1,3,1712
0.54,31,17.7,2,1,3.6,1991,1,1,2,2025
0.931,32,32.8,1,0,2.4,1990,0,1,3,1140
0.561,27,36.8,0,0,0.2,1995,1,0,2,1733
0.8,31,33.5,1,1,6.4,1991,0,1,3,1379
0.905,30,31.9,1,0,8.4,1992,0,1,2,1714
0.398,26,25.3,0,1,0.4,1997,1,0,1,954
0.503,25,26.3,1,1,2.4,1997,0,1,0,1418
0.79,39,33.4,1,0,7.6,1984,1,1,5,1029
0.767,30,39.3,0,1,0.8,1992,1,0,2,1618
0.657,34,20.8,1,1,4.6,1988,1,1,2,1276
0.618,28,37.1,2,0,8.5,1995,1,1,1,1158
0.988,29,26.3,2,0,1.9,1993,1,1,1,1441
0.919,34,22.0,1,0,9.3,1988,1,0,3,1376
0.179,25,38.9,2,1,3.2,1997,0,1,2,1530
0.187,42,21.4,2,1,5.3,1980,1,1,1,812
0.651,32,27.4,1,1,3.7,1990,0,1,2,1453
0.898,34,32.0,1,0,10.2,1988,1,1,2,1254
0.023,29,26.3,2,1,3.8,1993,0,1,3,1946
0.433,26,34.0,2,0,1.9,1996,1,1,1,869
0.056,29,22.8,1,0,0.7,1993,1,0,0,1394
0.083,32,30.5,0,1,2.6,1991,1,1,2,1529
0.521,34,13.5,2,0,4.0,1989,1,1,5,1106
0.107,25,33.8,0,0,15.5,1998,1,0,0,1357
0.885,36,33.3,2,0,0.6,1986,0,1,0,1288
0.842,28,27.4,2,1,10.0,1995,0,1,0,1663
0.677,28,38.7,1,1,4.8,1994,1,1,2,1462
0.135,35,37.2,2,0,2.2,1988,1,0,0,1292
0.764,31,31.3,1,0,9.3,1992,1,1,3,1518
0.706,31,35.7,2,0,14.0,1992,0,0,1,1770
0.796,26,28.4,2,1,1.6,1997,1,1,3,1328
0.378,30,34.7,2,0,16.3,1992,0,1,1,1830
0.947,24,32.5,1,0,8.9,1998,1,0,2,1309
0.506,35,25.2,1,1,8.3,1988,1,0,2,1493
0.565,40,23.0,2,1,1.1,1982,1,1,2,1308
0.813,23,43.6,2,1,1.1,1999,0,0,0,1290
0.234,28,28.2,1,1,1.5,1994,1,0,2,1373
0.421,29,37.2,1,1,1.1,1993,0,1,2,1579
0.329,27,27.2,1,1,2.6,1995,1,1,2,1828
0.272,34,33.3,1,1,22.0,1989,1,0,1,1408
0.954,32,30.0,1,1,7.0,1991,1,1,3,1552
0.823,32,27.3,0,0,2.4,1991,0,1,1,805
0.679,36,28.1,2,1,5.9,1986,1,0,1,1164
0.248,28,29.2,1,1,0.4,1995,1,1,2,1533
0.339,28,31.8,2,0,2.4,1995,1,0,0,1620
0.683,28,34.1,1,1,12.2,1994,1,0,1,1364
0.348,25,36.0,2,0,3.8,1998,1,0,1,1422
0.65,35,28.4,1,0,6.3,1988,0,1,1,1162
0.759,28,28.0,0,1,4.2,1994,0,0,1,1110
0.476,30,36.8,1,1,6.4,1992,1,1,4,1735
0.75,31,20.9,2,0,8.7,1991,1,1,5,1605
0.879,33,35.2,1,0,10.3,1990,1,1,2,955
0.848,37,25.3,1,0,0.3,1986,0,1,0,1329
0.106,33,27.2,0,0,2.2,1989,1,1,2,1489
0.831,27,25.8,2,0,5.2,1996,0,1,1,1341
0.938,29,33.3,0,0,0.2,1993,1,0,3,1747
0.667,30,31.4,2,0,0.9,1992,1,1,2,1443
0.844,25,36.1,1,0,0.2,1997,1,1,3,1330
0.894,31,30.0,0,1,1.6,1991,0,1,4,1025
0.618,34,30.6,0,1,1.6,1988,1,1,0,1190
0.038,27,21.7,1,1,0.7,1996,1,1,2,1302
0.774,35,38.4,1,0,0.7,1988,1,0,2,1399
0.097,37,22.4,0,0,3.8,1985,0,1,3,1429
0.435,20,27.9,0,0,1.0,2003,1,1,3,1285
0.822,35,29.8,2,1,4.5,1988,1,0,1,1380
0.462,36,27.4,0,0,0.7,1986,0,0,1,1010
0.266,28,26.7,2,1,5.7,1994,1,0,0,1714
0.344,32,24.9,1,0,7.4,1990,0,1,3,1528
0.073,24,36.7,0,0,6.2,1999,1,1,2,1139
0.593,30,21.1,0,0,4.1,1993,1,1,1,1604
0.49,37,26.3,0,0,1.4,1985,1,1,1,1020
0.08,33,31.4,1,0,0.1,1990,0,1,3,1595
0.22,26,25.0,1,0,4.6,1996,1,1,2,1200
0.012,27,36.2,0,0,2.4,1995,0,1,3,1649
0.391,29,36.5,1,1,2.2,1994,1,1,1,1397
0.54,31,35.6,1,1,3.3,1991,0,0,2,1380
0.203,37,34.5,0,1,10.2,1985,1,0,1,1259
0.183,28,33.7,2,0,2.7,1995,1,1,4,1493
0.997,34,19.2,0,0,0.6,1989,0,1,2,1280
0.118,28,39.0,0,0,0.8,1995,0,1,1,1490
0.612,35,30.7,0,0,4.7,1987,0,1,1,1580
0.801,33,35.6,1,0,2.1,1989,0,0,4,1512
0.445,26,24.6,1,1,0.1,1997,0,1,3,1716
0.567,31,24.9,2,0,9.8,1991,1,0,1,1357
0.197,27,23.9,0,1,4.6,1995,0,0,3,1058
0.489,35,33.1,1,0,0.0,1987,1,0,0,1408
0.285,31,30.7,0,0,4.6,1992,1,1,0,1040
0.112,35,21.1,1,1,7.7,1987,0,1,2,1442
0.107,29,20.7,1,1,3.2,1994,0,1,2,1500
0.323,25,39.7,0,0,4.1,1998,1,1,0,1168
0.069,32,21.4,0,1,7.6,1990,1,1,4,1675
0.681,38,27.5,1,0,3.3,1984,1,1,1,1173
0.035,34,30.2,1,1,13.3,1988,1,0,2,1371
0.563,32,24.6,1,1,5.5,1990,0,0,0,1455
0.435,28,26.6,2,0,0.4,1995,1,1,2,1254
0.172,28,22.9,1,0,0.3,1995,0,1,1,1212
0.642,33,21.1,1,1,0.2,1989,1,0,4,1711
0.014,25,40.4,1,1,2.3,1998,1,1,5,1810
0.45,29,31.5,0,0,4.9,1993,1,1,4,1445
0.876,32,24.9,2,0,4.4,1990,1,0,3,1419
0.647,28,14.7,0,1,3.5,1994,1,1,1,1370
0.662,30,28.5,2,0,10.8,1992,1,1,1,1318
0.599,26,29.7,1,0,3.3,1996,0,0,6,1273
0.749,28,31.8,2,0,4.7,1994,1,1,3,1674
0.591,31,33.6,1,0,3.3,1991,1,1,2,1487
0.96,35,37.1,2,0,0.3,1988,0,1,2,740
0.828,41,24.6,2,1,1.3,1982,1,0,1,839
0.378,38,33.7,2,0,1.2,1984,1,1,0,930
0.911,33,21.8,1,0,0.5,1990,1,1,4,1556
0.814,32,28.2,2,0,1.6,1990,1,0,1,1562
0.57,32,32.0,1,0,2.6,1991,1,0,4,1517
0.747,23,36.4,2,1,7.4,1999,1,1,2,1524
0.847,26,33.1,2,0,1.6,1996,0,1,3,1050
0.393,27,31.5,1,1,0.1,1996,1,0,1,1594
0.984,30,34.8,2,0,0.2,1993,1,0,0,1756
0.759,26,24.7,0,0,3.7,1997,1,0,4,1429
0.941,36,36.0,2,0,1.0,1986,1,1,3,1336
0.845,28,31.8,2,1,2.2,1994,1,1,2,1275
0.971,30,25.4,1,0,2.2,1992,1,1,1,1819
0.222,31,46.6,0,1,0.1,1992,1,1,4,1680
0.67,31,27.2,0,0,4.9,1991,1,1,3,1271
0.452,31,29.9,1,1,0.5,1991,1,1,4,1883
0.926,37,28.2,2,1,3.8,1985,1,1,3,1452
0.254,30,36.4,1,0,12.7,1992,0,0,3,1802
0.164,30,31.7,1,1,6.4,1993,0,1,0,1567
0.76,27,24.2,2,1,0.7,1995,1,0,3,1500
0.926,22,31.6,0,1,1.1,2001,0,1,4,1407
0.92,29,36.7,1,0,4.1,1993,1,0,4,1722
0.307,39,36.8,2,0,3.4,1984,1,0,3,1302
0.602,30,36.4,1,1,3.6,1993,1,1,0,1612
0.783,31,28.3,0,0,2.7,1991,0,1,4,1502
0.005,36,17.5,0,1,3.8,1987,1,1,3,1446
0.201,23,35.7,2,0,6.0,2000,0,1,2,1462
0.306,28,32.3,0,1,9.8,1994,0,1,2,1319
0.057,28,21.8,2,0,12.6,1995,1,0,4,1703
0.715,30,16.2,2,0,1.8,1993,0,0,0,1577
0.333,31,20.4,2,1,3.1,1992,1,1,4,1104
0.566,40,15.8,0,1,0.1,1982,1,0,1,1012
0.92,30,22.5,2,1,2.1,1993,0,1,1,1471
0.721,24,49.5,0,0,0.6,1999,1,1,0,713
0.752,26,34.7,2,0,5.6,1997,1,0,3,1411
0.038,38,28.0,2,0,5.8,1985,1,1,2,1237
0.139,29,29.0,2,1,4.8,1993,1,1,3,1584
0.851,33,33.8,2,1,4.6,1990,1,0,5,1592
0.259,29,27.9,1,1,1.1,1994,0,0,1,1255
0.704,28,25.6,0,0,8.3,1994,0,0,3,1535
0.946,26,28.1,1,0,3.5,1997,0,1,2,1501
0.008,28,21.3,2,1,0.1,1994,0,0,1,1127
0.727,34,30.0,0,0,2.3,1988,0,1,3,1298
0.359,36,13.6,2,0,9.1,1987,1,0,2,1114
0.398,23,34.5,2,0,5.3,2000,0,1,0,1371
0.626,27,34.2,0,0,1.1,1996,1,1,0,1520
0.755,31,33.5,0,0,5.2,1992,1,0,3,1904
0.535,31,31.4,2,1,13.5,1992,1,0,1,1324
0.881,28,46.4,1,1,2.7,1995,0,1,1,1438
0.856,33,36.2,1,0,2.3,1989,1,1,3,1341
0.099,22,38.9,2,0,1.2,2000,1,1,3,864
0.183,18,40.7,0,1,0.4,2005,1,1,3,1269
0.071,27,38.0,2,0,2.1,1996,1,0,1,1425
0.286,30,30.9,1,1,5.0,1993,0,1,2,1470
0.602,23,23.8,1,1,3.9,2000,0,0,3,1192
0.383,30,24.8,1,0,16.1,1993,1,1,1,1295
0.84,28,28.7,0,0,0.0,1994,0,1,3,1602
0.247,38,28.5,1,0,2.1,1984,0,1,3,663
0.993,32,24.4,0,0,0.4,1991,1,1,3,1031
0.763,38,19.1,0,0,1.5,1985,0,0,2,1376
0.923,29,20.1,2,0,4.1,1993,1,0,3,1727
0.848,36,25.4,1,0,10.5,1987,1,1,1,1188
0.982,33,35.9,0,0,0.2,1989,1,1,2,1606
0.17,34,33.4,1,1,8.0,1989,1,0,2,1245
0.379,36,32.7,2,1,12.1,1986,1,0,2,1160
0.366,25,37.7,2,1,5.3,1997,1,1,1,1051
0.738,29,38.8,1,0,4.6,1994,1,1,1,1236
0.969,34,34.3,0,0,8.8,1988,1,1,2,1400
0.965,32,24.9,0,1,3.2,1991,1,1,2,1391
0.122,33,17.5,0,0,0.8,1989,1,0,4,1741
0.471,33,18.3,0,0,0.2,1989,1,1,3,1220
0.78,31,26.0,0,0,13.1,1991,1,0,2,1570
0.274,26,34.1,1,1,1.3,1997,1,0,4,1467
0.646,28,26.6,0,0,5.9,1995,0,1,1,1526
0.151,27,31.5,0,0,1.1,1995,0,0,1,1222
0.132,31,31.8,2,0,1.4,1992,1,1,2,1709
0.784,39,32.4,0,0,5.5,1983,1,0,0,1079
0.594,33,19.0,2,0,5.7,1990,1,0,2,2134
0.177,25,40.7,0,1,2.7,1997,1,1,4,1772
0.001,21,33.6,1,1,5.4,2002,0,0,1,732
0.889,38,20.1,1,1,1.4,1985,1,1,4,1166
0.469,31,34.1,2,1,4.9,1991,0,1,2,1238
0.924,22,40.3,2,0,0.2,2001,1,1,2,1300
0.559,28,35.1,2,1,3.5,1995,1,0,2,1236
0.298,35,44.4,2,1,1.0,1987,1,0,4,1318
0.185,28,42.1,0,1,1.6,1995,1,1,1,1397
0.562,43,30.9,2,1,0.1,1979,1,0,1,577
0.983,29,36.5,0,1,1.1,1994,1,0,1,1590
0.31,36,24.3,1,0,15.3,1986,0,1,2,1159
0.071,33,25.4,2,1,0.4,1990,1,0,1,966
0.921,26,38.8,1,0,1.4,1997,0,0,1,1047
0.141,38,28.7,2,0,1.8,1985,1,1,4,1382
0.861,32,33.0,1,0,0.8,1991,0,1,2,1139
0.432,25,36.3,0,0,2.8,1998,1,1,1,1278
0.078,39,32.1,1,1,4.0,1984,1,0,0,937
0.023,21,21.8,1,0,0.1,2002,0,1,2,789
0.44,34,20.9,2,0,10.6,1988,0,1,2,1126
0.086,33,42.6,2,0,1.7,1990,0,1,2,1162
0.755,27,23.7,2,0,4.5,1996,1,0,4,1693
0.688,29,13.1,0,1,4.2,1993,0,1,2,1601
0.122,24,31.9,1,1,11.2,1999,0,1,2,1189
0.363,27,30.6,2,0,1.4,1996,1,1,2,1093
0.405,41,37.3,2,0,10.4,1981,1,1,3,882
0.066,27,21.1,0,0,7.9,1995,1,1,1,1062
0.727,26,23.6,1,0,11.0,1996,1,1,2,1639
0.784,25,30.6,2,0,0.0,1998,0,1,2,1372
0.079,27,26.0,1,1,6.7,1996,0,0,3,1577
0.993,31,29.1,0,0,0.6,1992,0,0,0,1622
0.154,23,26.0,1,0,2.1,2000,0,1,1,808
0.59,31,22.6,0,0,7.8,1991,0,1,3,1042
0.401,33,27.4,2,1,0.1,1990,0,0,1,1399
0.165,23,37.0,2,1,22.0,2000,0,0,4,887
0.505,35,26.9,1,1,2.6,1988,0,0,1,1124
0.115,23,32.8,1,0,2.9,2000,1,0,0,1310
0.95,28,37.3,1,0,7.8,1995,1,0,4,1491
0.769,28,30.1,0,0,3.6,1994,0,1,4,1586
0.341,29,40.2,0,1,2.8,1993,0,1,1,1603
0.779,30,30.8,1,0,9.3,1993,0,1,1,1240
0.705,38,32.3,2,1,5.8,1984,1,0,3,1194
0.635,41,24.2,1,0,0.3,1982,1,1,2,1060
0.622,31,31.2,1,1,0.7,1992,1,0,4,1745
0.391,16,40.4,1,1,1.4,2007,1,0,1,506
0.724,29,32.8,1,1,0.6,1993,0,0,0,1379
0.258,25,29.4,1,1,12.8,1998,1,1,2,982
0.294,41,20.5,0,1,0.6,1982,0,1,1,654
0.434,33,19.6,0,1,2.3,1990,1,1,2,1362
0.999,35,34.1,1,0,5.4,1988,0,0,1,1253
0.556,35,30.1,2,1,3.7,1987,1,1,3,1238
0.922,35,28.3,2,0,12.0,1988,0,0,2,1347
0.581,32,26.6,1,0,6.8,1991,1,0,1,1225
0.498,28,28.7,0,0,1.4,1994,0,0,7,1569
0.369,27,46.6,0,0,1.9,1996,0,1,3,1262
0.387,30,44.8,2,1,2.3,1992,0,0,3,1627
0.494,36,27.7,2,0,0.2,1987,0,1,1,940
0.197,40,26.1,2,0,4.9,1982,1,1,3,1275
0.297,24,27.8,0,1,6.7,1999,1,0,3,1279
0.205,25,44.3,0,1,3.4,1997,1,1,3,1132
0.005,33,29.0,1,1,1.2,1989,1,0,0,1360
0.757,26,41.9,1,0,0.6,1997,1,0,1,1263
0.65,26,27.9,2,0,5.9,1997,1,1,3,1421
0.111,21,38.6,2,0,3.4,2002,1,1,1,809
0.82,33,30.3,0,0,10.8,1990,1,1,3,1552
0.066,31,26.4,0,1,0.5,1991,0,0,1,1769
