time,action,user_out,user_in,user_total,floor,calls,orders
24980,down,0,0,3,7,"[(24860, 10), (24930, 5), (24960, 6)]","[(24950, 5), (24970, 4), (24970, 3)]"
24990,open,0,1,4,6,"[(24860, 10), (24930, 5)]","[(24950, 5), (24970, 4), (24970, 3)]"
25000,down,0,0,4,6,"[(24860, 10), (24930, 5)]","[(24950, 5), (24970, 4), (24970, 3)]"
25010,open,1,1,4,5,"[(24860, 10)]","[(24970, 4), (24970, 3), (25010, 6)]"
25020,up,0,0,4,5,"[(24860, 10)]","[(24970, 4), (24970, 3), (25010, 6)]"
25030,open,1,0,3,6,"[(24860, 10)]","[(24970, 4), (24970, 3)]"
25040,down,0,0,3,6,"[(24860, 10), (25040, 1)]","[(24970, 4), (24970, 3)]"
25050,down,0,0,3,5,"[(24860, 10), (25040, 1)]","[(24970, 4), (24970, 3)]"
25060,open,2,0,1,4,"[(24860, 10), (25040, 1)]","[(24970, 3)]"
25070,down,0,0,1,4,"[(24860, 10), (25040, 1)]","[(24970, 3)]"
25080,open,1,0,0,3,"[(24860, 10), (25040, 1)]",[]
25090,down,0,0,0,3,"[(24860, 10), (25040, 1)]",[]
25100,open,0,1,1,2,"[(24860, 10), (25040, 1)]","[(25100, 1)]"
25110,down,0,0,1,2,"[(24860, 10), (25040, 1)]","[(25100, 1)]"
25120,open,1,1,1,1,"[(24860, 10)]","[(25120, 2)]"
25130,up,0,0,1,1,"[(24860, 10)]","[(25120, 2)]"
25140,open,1,0,0,2,"[(24860, 10)]",[]
25150,up,0,0,0,2,"[(24860, 10), (25150, 8), (25150, 9)]",[]
25160,up,0,0,0,3,"[(24860, 10), (25150, 8), (25150, 9)]",[]
25170,up,0,0,0,4,"[(24860, 10), (25150, 8), (25150, 9)]",[]
25180,up,0,0,0,5,"[(24860, 10), (25150, 8), (25150, 9)]",[]
25190,up,0,0,0,6,"[(24860, 10), (25150, 8), (25150, 9), (25190, 4)]",[]
25200,up,0,0,0,7,"[(24860, 10), (25150, 8), (25150, 9), (25190, 4)]",[]
25210,open,0,1,1,8,"[(24860, 10), (25150, 9), (25190, 4)]","[(25210, 3)]"
25220,down,0,0,1,8,"[(24860, 10), (25150, 9), (25190, 4)]","[(25210, 3)]"
25230,down,0,0,1,7,"[(24860, 10), (25150, 9), (25190, 4)]","[(25210, 3)]"
25240,down,0,0,1,6,"[(24860, 10), (25150, 9), (25190, 4), (25240, 2)]","[(25210, 3)]"
25250,down,0,0,1,5,"[(24860, 10), (25150, 9), (25190, 4), (25240, 2)]","[(25210, 3)]"
25260,open,0,1,2,4,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7)]","[(25210, 3), (25260, 7)]"
25270,down,0,0,2,4,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7)]","[(25210, 3), (25260, 7)]"
25280,open,1,0,1,3,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7)]","[(25260, 7)]"
25290,up,0,0,1,3,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7)]","[(25260, 7)]"
25300,up,0,0,1,4,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7)]","[(25260, 7)]"
25310,up,0,0,1,5,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7), (25310, 1), (25310, 8)]","[(25260, 7)]"
25320,up,0,0,1,6,"[(24860, 10), (25150, 9), (25240, 2), (25260, 7), (25310, 1), (25310, 8)]","[(25260, 7)]"
25330,open,1,1,1,7,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]","[(25330, 5)]"
25340,down,0,0,1,7,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]","[(25330, 5)]"
25350,down,0,0,1,6,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]","[(25330, 5)]"
25360,open,1,0,0,5,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]",[]
25370,down,0,0,0,5,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]",[]
25380,down,0,0,0,4,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]",[]
25390,down,0,0,0,3,"[(24860, 10), (25150, 9), (25240, 2), (25310, 1), (25310, 8)]",[]
25400,open,0,2,2,2,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 3), (25400, 6)]"
25410,up,0,0,2,2,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 3), (25400, 6)]"
25420,open,1,0,1,3,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 6)]"
25430,up,0,0,1,3,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 6)]"
25440,up,0,0,1,4,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 6)]"
25450,up,0,0,1,5,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]","[(25400, 6)]"
25460,open,1,0,0,6,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25470,up,0,0,0,6,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25480,down,0,0,0,7,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25490,down,0,0,0,6,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25500,down,0,0,0,5,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25510,down,0,0,0,4,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25520,down,0,0,0,3,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25530,down,0,0,0,2,"[(24860, 10), (25150, 9), (25310, 1), (25310, 8)]",[]
25540,open,0,1,1,1,"[(24860, 10), (25150, 9), (25310, 8)]","[(25540, 8)]"
25550,up,0,0,1,1,"[(24860, 10), (25150, 9), (25310, 8)]","[(25540, 8)]"
25560,up,0,0,1,2,"[(24860, 10), (25150, 9), (25310, 8), (25560, 7)]","[(25540, 8)]"
25570,up,0,0,1,3,"[(24860, 10), (25150, 9), (25310, 8), (25560, 7)]","[(25540, 8)]"
25580,up,0,0,1,4,"[(24860, 10), (25150, 9), (25310, 8), (25560, 7)]","[(25540, 8)]"
25590,up,0,0,1,5,"[(24860, 10), (25150, 9), (25310, 8), (25560, 7)]","[(25540, 8)]"
25600,up,0,0,1,6,"[(24860, 10), (25150, 9), (25310, 8), (25560, 7)]","[(25540, 8)]"
25610,open,0,1,2,7,"[(24860, 10), (25150, 9), (25310, 8)]","[(25540, 8), (25610, 1)]"
25620,up,0,0,2,7,"[(24860, 10), (25150, 9), (25310, 8)]","[(25540, 8), (25610, 1)]"
25630,open,1,0,1,8,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25640,down,0,0,1,8,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25650,down,0,0,1,7,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25660,down,0,0,1,6,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25670,down,0,0,1,5,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25680,down,0,0,1,4,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25690,down,0,0,1,3,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25700,down,0,0,1,2,"[(24860, 10), (25150, 9)]","[(25610, 1)]"
25710,open,1,0,0,1,"[(24860, 10), (25150, 9)]",[]
25720,up,0,0,0,1,"[(24860, 10), (25150, 9), (25720, 3), (25720, 6)]",[]
25730,up,0,0,0,2,"[(24860, 10), (25150, 9), (25720, 3), (25720, 6), (25730, 8), (25730, 1)]",[]
25740,open,0,1,1,3,"[(24860, 10), (25150, 9), (25720, 6), (25730, 8), (25730, 1)]","[(25740, 6)]"
25750,up,0,0,1,3,"[(24860, 10), (25150, 9), (25720, 6), (25730, 8), (25730, 1)]","[(25740, 6)]"
25760,up,0,0,1,4,"[(24860, 10), (25150, 9), (25720, 6), (25730, 8), (25730, 1)]","[(25740, 6)]"
25770,up,0,0,1,5,"[(24860, 10), (25150, 9), (25720, 6), (25730, 8), (25730, 1)]","[(25740, 6)]"
25780,open,1,1,1,6,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]","[(25780, 5)]"
25790,down,0,0,1,6,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]","[(25780, 5)]"
25800,open,1,0,0,5,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]",[]
25810,down,0,0,0,5,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]",[]
25820,down,0,0,0,4,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]",[]
25830,down,0,0,0,3,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]",[]
25840,down,0,0,0,2,"[(24860, 10), (25150, 9), (25730, 8), (25730, 1)]",[]
25850,open,0,2,2,1,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25850, 4)]"
25860,up,0,0,2,1,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25850, 4)]"
25870,open,0,1,3,2,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25850, 4), (25870, 7)]"
25880,up,0,0,3,2,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25850, 4), (25870, 7)]"
25890,up,0,0,3,3,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25850, 4), (25870, 7)]"
25900,open,1,0,2,4,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25870, 7)]"
25910,up,0,0,2,4,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25870, 7)]"
25920,up,0,0,2,5,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25870, 7)]"
25930,up,0,0,2,6,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9), (25870, 7)]"
25940,open,1,0,1,7,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9)]"
25950,up,0,0,1,7,"[(24860, 10), (25150, 9), (25730, 8)]","[(25850, 9)]"
25960,open,0,0,1,8,"[(24860, 10), (25150, 9)]","[(25850, 9)]"
25970,up,0,0,1,8,"[(24860, 10), (25150, 9)]","[(25850, 9)]"
25980,open,1,3,3,9,"[(24860, 10), (25980, 8)]","[(25980, 2), (25980, 7), (25980, 3)]"
25990,down,0,0,3,9,"[(24860, 10), (25980, 8), (25990, 2)]","[(25980, 2), (25980, 7), (25980, 3)]"
26000,open,0,1,4,8,"[(24860, 10), (25990, 2), (26000, 7)]","[(25980, 2), (25980, 7), (25980, 3), (26000, 1)]"
26010,down,0,0,4,8,"[(24860, 10), (25990, 2), (26000, 7)]","[(25980, 2), (25980, 7), (25980, 3), (26000, 1)]"
26020,open,1,1,4,7,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1), (26020, 5)]"
26030,down,0,0,4,7,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1), (26020, 5)]"
26040,down,0,0,4,6,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1), (26020, 5)]"
26050,open,1,0,3,5,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1)]"
26060,down,0,0,3,5,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1)]"
26070,down,0,0,3,4,"[(24860, 10), (25990, 2)]","[(25980, 2), (25980, 3), (26000, 1)]"
26080,open,1,0,2,3,"[(24860, 10), (25990, 2)]","[(25980, 2), (26000, 1)]"
26090,down,0,0,2,3,"[(24860, 10), (25990, 2)]","[(25980, 2), (26000, 1)]"
26100,open,1,1,2,2,"[(24860, 10)]","[(26000, 1), (26100, 6)]"
26110,down,0,0,2,2,"[(24860, 10)]","[(26000, 1), (26100, 6)]"
26120,open,1,0,1,1,"[(24860, 10)]","[(26100, 6)]"
26130,up,0,0,1,1,"[(24860, 10)]","[(26100, 6)]"
26140,up,0,0,1,2,"[(24860, 10)]","[(26100, 6)]"
26150,up,0,0,1,3,"[(24860, 10), (26150, 9)]","[(26100, 6)]"
26160,up,0,0,1,4,"[(24860, 10), (26150, 9)]","[(26100, 6)]"
26170,up,0,0,1,5,"[(24860, 10), (26150, 9)]","[(26100, 6)]"
26180,open,1,0,0,6,"[(24860, 10), (26150, 9)]",[]
26190,up,0,0,0,6,"[(24860, 10), (26150, 9)]",[]
26200,up,0,0,0,7,"[(24860, 10), (26150, 9), (26200, 2)]",[]
26210,up,0,0,0,8,"[(24860, 10), (26150, 9), (26200, 2)]",[]
26220,open,0,1,1,9,"[(24860, 10), (26200, 2)]","[(26220, 7)]"
26230,down,0,0,1,9,"[(24860, 10), (26200, 2)]","[(26220, 7)]"
26240,down,0,0,1,8,"[(24860, 10), (26200, 2)]","[(26220, 7)]"
26250,open,1,0,0,7,"[(24860, 10), (26200, 2)]",[]
26260,up,0,0,0,7,"[(24860, 10), (26200, 2)]",[]
26270,down,0,0,0,8,"[(24860, 10), (26200, 2)]",[]
26280,down,0,0,0,7,"[(24860, 10), (26200, 2), (26280, 5)]",[]
26290,down,0,0,0,6,"[(24860, 10), (26200, 2), (26280, 5)]",[]
26300,open,0,1,1,5,"[(24860, 10), (26200, 2)]","[(26300, 6)]"
26310,down,0,0,1,5,"[(24860, 10), (26200, 2)]","[(26300, 6)]"
26320,down,0,0,1,4,"[(24860, 10), (26200, 2)]","[(26300, 6)]"
26330,up,0,0,1,3,"[(24860, 10), (26200, 2), (26330, 4)]","[(26300, 6)]"
26340,open,0,1,2,4,"[(24860, 10), (26200, 2), (26340, 3)]","[(26300, 6), (26340, 5)]"
26350,up,0,0,2,4,"[(24860, 10), (26200, 2), (26340, 3)]","[(26300, 6), (26340, 5)]"
26360,open,1,0,1,5,"[(24860, 10), (26200, 2), (26340, 3)]","[(26300, 6)]"
26370,up,0,0,1,5,"[(24860, 10), (26200, 2), (26340, 3)]","[(26300, 6)]"
26380,open,1,0,0,6,"[(24860, 10), (26200, 2), (26340, 3)]",[]
26390,down,0,0,0,6,"[(24860, 10), (26200, 2), (26340, 3)]",[]
26400,down,0,0,0,5,"[(24860, 10), (26200, 2), (26340, 3)]",[]
26410,down,0,0,0,4,"[(24860, 10), (26200, 2), (26340, 3)]",[]
26420,open,0,1,1,3,"[(24860, 10), (26200, 2)]","[(26420, 6)]"
26430,down,0,0,1,3,"[(24860, 10), (26200, 2)]","[(26420, 6)]"
26440,open,0,1,2,2,"[(24860, 10)]","[(26420, 6), (26440, 5)]"
26450,up,0,0,2,2,"[(24860, 10)]","[(26420, 6), (26440, 5)]"
26460,up,0,0,2,3,"[(24860, 10)]","[(26420, 6), (26440, 5)]"
26470,up,0,0,2,4,"[(24860, 10)]","[(26420, 6), (26440, 5)]"
26480,open,1,0,1,5,"[(24860, 10)]","[(26420, 6)]"
26490,up,0,0,1,5,"[(24860, 10), (26490, 2)]","[(26420, 6)]"
26500,open,1,0,0,6,"[(24860, 10), (26490, 2)]",[]
26510,down,0,0,0,6,"[(24860, 10), (26490, 2)]",[]
26520,down,0,0,0,5,"[(24860, 10), (26490, 2)]",[]
26530,down,0,0,0,4,"[(24860, 10), (26490, 2)]",[]
26540,down,0,0,0,3,"[(24860, 10), (26490, 2)]",[]
26550,open,0,1,1,2,"[(24860, 10)]","[(26550, 10)]"
26560,up,0,0,1,2,"[(24860, 10)]","[(26550, 10)]"
26570,open,0,1,2,3,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26580,up,0,0,2,3,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26590,up,0,0,2,4,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26600,up,0,0,2,5,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26610,up,0,0,2,6,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26620,up,0,0,2,7,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26630,up,0,0,2,8,"[(24860, 10)]","[(26550, 10), (26570, 9)]"
26640,open,1,0,1,9,"[(24860, 10)]","[(26550, 10)]"
26650,up,0,0,1,9,"[(24860, 10)]","[(26550, 10)]"
26660,open,1,1,1,10,[],"[(26660, 7)]"
26670,down,0,0,1,10,[],"[(26660, 7)]"
26680,down,0,0,1,9,[],"[(26660, 7)]"
26690,down,0,0,1,8,"[(26690, 5)]","[(26660, 7)]"
26700,open,1,0,0,7,"[(26690, 5)]",[]
26710,down,0,0,0,7,"[(26690, 5), (26710, 2)]",[]
26720,down,0,0,0,6,"[(26690, 5), (26710, 2)]",[]
26730,open,0,1,1,5,"[(26710, 2), (26730, 6)]","[(26730, 6)]"
26740,up,0,0,1,5,"[(26710, 2), (26730, 6)]","[(26730, 6)]"
26750,open,1,1,1,6,"[(26710, 2)]","[(26750, 8)]"
26760,up,0,0,1,6,"[(26710, 2)]","[(26750, 8)]"
26770,up,0,0,1,7,"[(26710, 2), (26770, 10)]","[(26750, 8)]"
26780,open,1,0,0,8,"[(26710, 2), (26770, 10)]",[]
26790,up,0,0,0,8,"[(26710, 2), (26770, 10)]",[]
26800,down,0,0,0,9,"[(26710, 2), (26770, 10)]",[]
26810,down,0,0,0,8,"[(26710, 2), (26770, 10)]",[]
26820,down,0,0,0,7,"[(26710, 2), (26770, 10)]",[]
26830,down,0,0,0,6,"[(26710, 2), (26770, 10)]",[]
26840,down,0,0,0,5,"[(26710, 2), (26770, 10)]",[]
26850,down,0,0,0,4,"[(26710, 2), (26770, 10)]",[]
26860,down,0,0,0,3,"[(26710, 2), (26770, 10)]",[]
26870,open,0,2,2,2,"[(26770, 10)]","[(26870, 6)]"
26880,up,0,0,2,2,"[(26770, 10)]","[(26870, 6)]"
26890,up,0,0,2,3,"[(26770, 10)]","[(26870, 6)]"
26900,up,0,0,2,4,"[(26770, 10)]","[(26870, 6)]"
26910,up,0,0,2,5,"[(26770, 10)]","[(26870, 6)]"
26920,open,2,0,0,6,"[(26770, 10)]",[]
26930,up,0,0,0,6,"[(26770, 10)]",[]
26940,up,0,0,0,7,"[(26770, 10)]",[]
26950,up,0,0,0,8,"[(26770, 10)]",[]
26960,up,0,0,0,9,"[(26770, 10)]",[]
26970,open,0,0,0,10,[],[]
26980,down,0,0,0,10,"[(26980, 9)]",[]
26990,open,0,1,1,9,[],"[(26990, 8)]"
27000,down,0,0,1,9,[],"[(26990, 8)]"
27010,open,1,0,0,8,"[(27010, 10)]",[]
27020,up,0,0,0,8,"[(27010, 10)]",[]
27030,up,0,0,0,9,"[(27010, 10)]",[]
27040,open,0,1,1,10,[],"[(27040, 9)]"
27050,down,0,0,1,10,[],"[(27040, 9)]"
27060,open,1,0,0,9,[],[]
27070,open,0,0,0,9,[],[]
27080,open,0,0,0,9,[],[]
27090,up,0,0,0,9,"[(27090, 10)]",[]
27100,open,0,1,1,10,"[(27100, 6)]","[(27100, 4)]"
27110,down,0,0,1,10,"[(27100, 6)]","[(27100, 4)]"
27120,down,0,0,1,9,"[(27100, 6)]","[(27100, 4)]"
27130,down,0,0,1,8,"[(27100, 6)]","[(27100, 4)]"
27140,down,0,0,1,7,"[(27100, 6), (27140, 8)]","[(27100, 4)]"
27150,open,0,1,2,6,"[(27140, 8)]","[(27100, 4)]"
27160,down,0,0,2,6,"[(27140, 8)]","[(27100, 4)]"
27170,down,0,0,2,5,"[(27140, 8)]","[(27100, 4)]"
27180,open,2,0,0,4,"[(27140, 8)]",[]
27190,up,0,0,0,4,"[(27140, 8)]",[]
27200,up,0,0,0,5,"[(27140, 8), (27200, 10)]",[]
27210,up,0,0,0,6,"[(27140, 8), (27200, 10)]",[]
27220,up,0,0,0,7,"[(27140, 8), (27200, 10)]",[]
27230,open,0,3,3,8,"[(27200, 10)]","[(27230, 6), (27230, 9), (27230, 4)]"
27240,up,0,0,3,8,"[(27200, 10)]","[(27230, 6), (27230, 9), (27230, 4)]"
27250,open,1,0,2,9,"[(27200, 10)]","[(27230, 6), (27230, 4)]"
27260,down,0,0,2,9,"[(27200, 10)]","[(27230, 6), (27230, 4)]"
27270,down,0,0,2,8,"[(27200, 10)]","[(27230, 6), (27230, 4)]"
27280,down,0,0,2,7,"[(27200, 10), (27280, 5)]","[(27230, 6), (27230, 4)]"
27290,open,1,0,1,6,"[(27200, 10), (27280, 5), (27290, 2)]","[(27230, 4)]"
27300,down,0,0,1,6,"[(27200, 10), (27280, 5), (27290, 2)]","[(27230, 4)]"
27310,open,0,2,3,5,"[(27200, 10), (27290, 2)]","[(27230, 4), (27310, 10), (27310, 7)]"
27320,down,0,0,3,5,"[(27200, 10), (27290, 2), (27320, 6)]","[(27230, 4), (27310, 10), (27310, 7)]"
27330,open,1,0,2,4,"[(27200, 10), (27290, 2), (27320, 6)]","[(27310, 10), (27310, 7)]"
27340,down,0,0,2,4,"[(27200, 10), (27290, 2), (27320, 6)]","[(27310, 10), (27310, 7)]"
27350,down,0,0,2,3,"[(27200, 10), (27290, 2), (27320, 6)]","[(27310, 10), (27310, 7)]"
27360,open,0,1,3,2,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27370,down,0,0,3,2,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27380,up,0,0,3,1,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27390,up,0,0,3,2,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27400,up,0,0,3,3,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27410,up,0,0,3,4,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27420,up,0,0,3,5,"[(27200, 10), (27320, 6)]","[(27310, 10), (27310, 7), (27360, 8)]"
27430,open,0,1,4,6,"[(27200, 10)]","[(27310, 10), (27310, 7), (27360, 8), (27430, 1)]"
27440,up,0,0,4,6,"[(27200, 10)]","[(27310, 10), (27310, 7), (27360, 8), (27430, 1)]"
27450,open,1,0,3,7,"[(27200, 10)]","[(27310, 10), (27360, 8), (27430, 1)]"
27460,up,0,0,3,7,"[(27200, 10)]","[(27310, 10), (27360, 8), (27430, 1)]"
27470,open,1,0,2,8,"[(27200, 10)]","[(27310, 10), (27430, 1)]"
27480,up,0,0,2,8,"[(27200, 10)]","[(27310, 10), (27430, 1)]"
27490,up,0,0,2,9,"[(27200, 10)]","[(27310, 10), (27430, 1)]"
27500,open,1,1,2,10,[],"[(27430, 1), (27500, 7)]"
27510,down,0,0,2,10,[],"[(27430, 1), (27500, 7)]"
27520,down,0,0,2,9,[],"[(27430, 1), (27500, 7)]"
27530,down,0,0,2,8,"[(27530, 1)]","[(27430, 1), (27500, 7)]"
27540,open,1,0,1,7,"[(27530, 1), (27540, 3)]","[(27430, 1)]"
27550,down,0,0,1,7,"[(27530, 1), (27540, 3)]","[(27430, 1)]"
27560,down,0,0,1,6,"[(27530, 1), (27540, 3), (27560, 5)]","[(27430, 1)]"
27570,open,0,1,2,5,"[(27530, 1), (27540, 3), (27570, 4)]","[(27430, 1), (27570, 2)]"
27580,down,0,0,2,5,"[(27530, 1), (27540, 3), (27570, 4)]","[(27430, 1), (27570, 2)]"
27590,open,0,1,3,4,"[(27530, 1), (27540, 3)]","[(27430, 1), (27570, 2), (27590, 5)]"
27600,down,0,0,3,4,"[(27530, 1), (27540, 3)]","[(27430, 1), (27570, 2), (27590, 5)]"
27610,open,0,1,4,3,"[(27530, 1)]","[(27430, 1), (27570, 2), (27590, 5)]"
27620,down,0,0,4,3,"[(27530, 1)]","[(27430, 1), (27570, 2), (27590, 5)]"
27630,open,1,0,3,2,"[(27530, 1), (27630, 3)]","[(27430, 1), (27590, 5)]"
27640,down,0,0,3,2,"[(27530, 1), (27630, 3)]","[(27430, 1), (27590, 5)]"
27650,open,2,1,2,1,"[(27630, 3)]","[(27590, 5)]"
27660,up,0,0,2,1,"[(27630, 3), (27660, 2)]","[(27590, 5)]"
27670,open,0,1,3,2,"[(27630, 3)]","[(27590, 5), (27670, 7)]"
27680,open,0,1,4,2,"[(27630, 3)]","[(27590, 5), (27670, 7), (27680, 10)]"
27690,up,0,0,4,2,"[(27630, 3)]","[(27590, 5), (27670, 7), (27680, 10)]"
27700,open,0,1,5,3,"[(27700, 5)]","[(27590, 5), (27670, 7), (27680, 10)]"
27710,up,0,0,5,3,"[(27700, 5)]","[(27590, 5), (27670, 7), (27680, 10)]"
27720,up,0,0,5,4,"[(27700, 5)]","[(27590, 5), (27670, 7), (27680, 10)]"
27730,open,3,1,3,5,[],"[(27670, 7), (27680, 10), (27730, 3)]"
27740,down,0,0,3,5,[],"[(27670, 7), (27680, 10), (27730, 3)]"
27750,down,0,0,3,4,[],"[(27670, 7), (27680, 10), (27730, 3)]"
27760,open,1,0,2,3,[],"[(27670, 7), (27680, 10)]"
27770,down,0,0,2,3,[],"[(27670, 7), (27680, 10)]"
27780,up,0,0,2,2,[],"[(27670, 7), (27680, 10)]"
27790,up,0,0,2,3,"[(27790, 6), (27790, 1)]","[(27670, 7), (27680, 10)]"
27800,up,0,0,2,4,"[(27790, 6), (27790, 1)]","[(27670, 7), (27680, 10)]"
27810,up,0,0,2,5,"[(27790, 6), (27790, 1)]","[(27670, 7), (27680, 10)]"
27820,open,0,1,3,6,"[(27790, 1)]","[(27670, 7), (27680, 10)]"
27830,up,0,0,3,6,"[(27790, 1)]","[(27670, 7), (27680, 10)]"
27840,open,1,0,2,7,"[(27790, 1)]","[(27680, 10)]"
27850,up,0,0,2,7,"[(27790, 1)]","[(27680, 10)]"
27860,up,0,0,2,8,"[(27790, 1), (27860, 2)]","[(27680, 10)]"
27870,up,0,0,2,9,"[(27790, 1), (27860, 2)]","[(27680, 10)]"
27880,open,2,0,0,10,"[(27790, 1), (27860, 2), (27880, 9)]",[]
27890,down,0,0,0,10,"[(27790, 1), (27860, 2), (27880, 9), (27890, 6)]",[]
27900,open,0,1,1,9,"[(27790, 1), (27860, 2), (27890, 6)]","[(27900, 1)]"
27910,down,0,0,1,9,"[(27790, 1), (27860, 2), (27890, 6)]","[(27900, 1)]"
27920,down,0,0,1,8,"[(27790, 1), (27860, 2), (27890, 6)]","[(27900, 1)]"
27930,open,0,1,2,7,"[(27790, 1), (27860, 2), (27890, 6)]","[(27900, 1), (27930, 6)]"
27940,down,0,0,2,7,"[(27790, 1), (27860, 2), (27890, 6)]","[(27900, 1), (27930, 6)]"
27950,open,1,1,2,6,"[(27790, 1), (27860, 2)]","[(27900, 1), (27950, 4)]"
27960,down,0,0,2,6,"[(27790, 1), (27860, 2)]","[(27900, 1), (27950, 4)]"
27970,down,0,0,2,5,"[(27790, 1), (27860, 2)]","[(27900, 1), (27950, 4)]"
27980,open,1,0,1,4,"[(27790, 1), (27860, 2)]","[(27900, 1)]"
27990,down,0,0,1,4,"[(27790, 1), (27860, 2)]","[(27900, 1)]"
28000,down,0,0,1,3,"[(27790, 1), (27860, 2)]","[(27900, 1)]"
28010,open,0,1,2,2,"[(27790, 1)]","[(27900, 1), (28010, 8)]"
28020,down,0,0,2,2,"[(27790, 1)]","[(27900, 1), (28010, 8)]"
28030,open,1,1,2,1,[],"[(28010, 8), (28030, 9)]"
28040,up,0,0,2,1,[],"[(28010, 8), (28030, 9)]"
28050,up,0,0,2,2,"[(28050, 3)]","[(28010, 8), (28030, 9)]"
28060,open,0,1,3,3,[],"[(28010, 8), (28030, 9), (28060, 5)]"
28070,up,0,0,3,3,[],"[(28010, 8), (28030, 9), (28060, 5)]"
28080,up,0,0,3,4,[],"[(28010, 8), (28030, 9), (28060, 5)]"
28090,open,1,0,2,5,[],"[(28010, 8), (28030, 9)]"
28100,up,0,0,2,5,[],"[(28010, 8), (28030, 9)]"
